#{"t_start": 1788079090.1634924, "env_id": "None"}
r,l,t
0.120895,12,455.942446
0.472867,12,457.488363
0.280983,12,459.05107
0.551309,12,460.591191
0.469186,12,462.19426
0.278763,12,463.797002
0.346299,12,465.361464
0.446469,12,466.912865
0.070673,12,468.512908
0.135867,12,470.176224
0.318458,12,471.782146
0.175801,12,473.375185
0.174247,12,474.922487
-0.027811,12,476.578604
0.176904,12,478.204369
0.453816,12,479.753845
0.431564,12,481.337052
0.12536,12,483.026406
0.429329,12,484.654381
0.472796,12,486.16742
0.035882,12,487.784832
0.1662,12,489.538182
0.334687,12,491.09387
0.09387,12,492.764888
0.242191,12,494.364238
0.487072,12,495.882186
0.22149,12,497.511214
0.439693,12,499.063756
0.461248,12,500.650891
0.164972,12,502.225225
0.175287,12,504.273247
0.149699,12,505.789381
-0.12809,12,507.551335
0.452833,12,509.091766
0.459495,12,510.724191
0.215923,12,512.416617
0.446076,12,513.94475
0.558453,12,515.691237
0.392864,12,517.223188
0.27057,12,518.826242
0.335095,12,520.370398
0.465579,12,521.964241
0.387369,12,523.509106
0.482994,12,525.105884
0.512351,12,526.561749
0.117206,12,528.245282
0.377355,12,529.875223
0.496558,12,531.407297
0.442843,12,533.046036
0.528542,12,534.643326
0.263156,12,536.166606
0.561916,12,537.756017
0.300847,12,539.334054
0.457763,12,540.907939
0.275951,12,542.497328
0.3296,12,544.041226
0.138568,12,545.673149
0.284308,12,547.253289
0.387667,12,548.84006
0.520439,12,550.417512
0.311444,12,551.978239
0.290879,12,553.674885
-0.102936,12,555.358293
0.346261,12,556.980544
0.442176,12,558.569768
0.408016,12,560.136853
0.63576,12,561.713901
0.527509,12,563.314429
0.316539,12,564.874845
0.421158,12,566.45695
0.501111,12,567.93136
-0.111123,12,569.618371
0.079137,12,571.270837
0.320648,12,573.264146
0.261354,12,574.753871
0.297518,12,576.381032
0.410759,12,577.924698
0.417779,12,579.383231
0.531536,12,580.899247
0.149559,12,582.519994
0.169324,12,584.182554
0.371948,12,586.063984
0.381668,12,587.757922
0.458608,12,589.270811
0.588631,12,590.777797
0.30692,12,592.341134
0.274397,12,593.902432
0.377518,12,595.532823
0.257664,12,597.066597
0.374751,12,598.658514
0.062303,12,600.301316
0.677392,12,601.840458
0.241865,12,603.419179
0.358925,12,604.925653
0.451549,12,606.452605
0.458591,12,608.02861
0.410397,12,609.837525
0.510869,12,611.86118
0.327504,12,613.872239
0.383819,12,615.514574
0.544328,12,617.080291
0.341483,12,618.693783
0.234474,12,620.244687
0.335014,12,621.923081
0.547565,12,623.499868
0.298521,12,625.121087
0.47001,12,626.642647
0.451107,12,628.197284
0.628949,12,629.688406
0.460021,12,631.267627
0.297559,12,632.907468
0.58816,12,634.463033
0.518742,12,636.009646
0.552077,12,637.54284
0.634248,12,639.057979
0.246127,12,640.801022
0.387295,12,642.612904
0.488355,12,644.146746
0.471531,12,645.744684
0.218707,12,647.307907
0.131175,12,648.892803
0.410727,12,650.493369
0.593511,12,652.036515
0.423365,12,653.571999
0.530707,12,655.095294
0.379686,12,656.653582
0.298322,12,658.243176
0.475721,12,659.802428
0.381852,12,661.368606
0.770752,12,662.898632
0.508674,12,664.431501
0.358631,12,666.063795
0.335421,12,667.578609
0.509362,12,669.157579
0.567825,12,670.770503
0.586732,12,672.326662
0.242622,12,673.978778
0.813699,12,675.524102
0.408296,12,677.027729
0.384218,12,678.514533
0.355593,12,680.103705
0.37892,12,681.618909
0.333691,12,683.227163
0.393848,12,684.846549
0.121492,12,686.350037
0.199975,12,687.94417
0.598474,12,689.460932
0.444588,12,691.144515
0.415681,12,692.743123
0.350765,12,694.40143
0.641701,12,695.954256
0.572042,12,697.492971
0.121026,12,699.181778
0.361096,12,700.761285
0.466696,12,702.265024
0.769392,12,703.718201
0.348923,12,705.338534
0.420276,12,706.891765
0.279809,12,708.886161
0.123768,12,710.583845
0.381995,12,712.148953
0.331048,12,713.712982
0.687939,12,715.200226
0.499167,12,716.677857
0.536184,12,718.227513
0.578214,12,719.714038
0.383752,12,721.366588
0.619258,12,722.875792
0.73452,12,724.458967
0.350736,12,726.04451
0.480647,12,727.59472
0.294762,12,729.114693
0.627834,12,730.616675
0.443783,12,732.1726
0.427175,12,733.84693
0.468221,12,735.474298
0.62885,12,737.017539
0.353548,12,738.562171
0.45871,12,740.110912
0.457091,12,741.59824
0.619325,12,743.091964
0.266981,12,744.65475
0.412574,12,746.099019
0.245591,12,747.648141
0.307795,12,749.198389
0.392803,12,750.692615
0.325522,12,752.328526
0.714807,12,753.810071
0.404664,12,755.362507
0.310621,12,756.931007
0.083728,12,758.431284
0.346714,12,760.024862
0.565548,12,761.544173
0.392598,12,763.044684
0.472765,12,764.706985
0.63048,12,766.251042
0.714365,12,767.725713
0.637762,12,769.313587
0.459675,12,770.890394
0.380565,12,772.37991
0.473822,12,773.90691
0.346964,12,775.878275
0.649216,12,777.429938
0.582052,12,778.980256
0.466264,12,780.583259
0.597329,12,782.076243
0.356071,12,783.580491
0.648959,12,785.159451
0.292008,12,786.78893
0.675485,12,788.303303
0.712827,12,789.798156
0.539319,12,791.352624
0.594265,12,792.927354
0.28128,12,794.459423
0.600383,12,796.046189
0.54787,12,797.616693
0.620459,12,799.252981
0.627127,12,800.755284
0.65793,12,802.231255
0.855833,12,803.718689
0.472593,12,805.182586
0.669086,12,806.680832
0.269137,12,808.275446
-0.098826,12,809.988474
0.549952,12,811.55125
0.591812,12,813.044686
0.31444,12,814.59211
0.535209,12,816.21609
0.442056,12,817.834776
0.371408,12,819.377232
0.445032,12,820.934277
0.375295,12,822.439573
0.479083,12,823.97876
0.100976,12,825.639721
0.317132,12,827.205224
0.241236,12,828.785599
0.481411,12,830.356899
0.693513,12,831.862579
0.415304,12,833.392074
0.527717,12,834.939003
0.938549,12,836.366963
0.619179,12,837.824636
0.582584,12,839.398241
0.642883,12,840.926297
0.537549,12,842.727942
0.71772,12,844.223573
0.463818,12,845.726721
0.404766,12,847.199673
0.501642,12,848.766229
0.511096,12,850.401205
0.615064,12,851.921644
0.534412,12,853.551456
0.393406,12,855.081218
0.518189,12,856.632946
0.40948,12,858.208978
0.633534,12,859.632501
0.784081,12,861.056865
0.626761,12,862.449392
0.655245,12,863.940897
0.567552,12,865.379938
0.689553,12,866.88326
0.603783,12,868.367237
0.627788,12,869.83114
0.711791,12,871.335995
0.478669,12,872.909717
0.698179,12,874.408701
0.680872,12,875.929282
0.633532,12,877.464747
0.580352,12,878.965667
0.538205,12,880.588745
0.440961,12,882.117082
0.755932,12,884.340378
0.562913,12,885.930799
0.423626,12,887.396224
0.149821,12,889.013294
0.669605,12,890.646955
0.356172,12,892.331906
0.376252,12,893.860297
0.53223,12,895.402285
0.505018,12,896.884858
0.57199,12,898.342749
0.504236,12,899.911381
0.562107,12,901.48244
0.352512,12,902.941087
0.715096,12,904.475983
0.534596,12,905.944673
0.608932,12,907.740339
0.549871,12,909.234028
0.554284,12,910.72639
0.483712,12,912.172639
0.622137,12,913.677031
0.842818,12,915.151459
0.525219,12,916.764364
0.817178,12,918.251378
0.503405,12,919.730305
0.593724,12,921.297528
0.541374,12,922.751836
0.670967,12,924.205422
0.764138,12,925.640661
0.524718,12,927.128227
0.661333,12,928.740082
0.568647,12,930.27818
0.495531,12,931.865072
0.482536,12,933.536456
0.532416,12,935.076223
0.552452,12,936.620566
0.840976,12,938.09717
0.696374,12,939.503506
0.506614,12,941.084797
0.299435,12,942.678783
0.608062,12,944.168742
0.593602,12,945.726346
0.458882,12,947.233839
0.656288,12,948.730375
0.670484,12,950.25088
0.465813,12,951.730552
0.54921,12,953.265803
0.584827,12,954.765023
0.609886,12,956.32343
0.302801,12,957.887259
0.678603,12,959.352213
0.245438,12,961.027559
0.533884,12,962.563097
0.540484,12,964.062176
0.73281,12,965.528193
0.660604,12,966.950703
0.640118,12,968.467306
0.572076,12,969.932494
0.411919,12,971.454767
0.324062,12,973.329429
0.648325,12,974.764342
0.50778,12,976.201312
0.317663,12,977.788344
0.52671,12,979.259538
0.433494,12,980.798241
0.812694,12,982.215969
0.588736,12,983.706409
0.63104,12,985.188573
0.555652,12,986.671446
0.422694,12,988.225835
0.671394,12,989.774416
0.637681,12,991.274808
0.583775,12,992.834642
0.435565,12,994.298299
0.618163,12,995.836957
0.501797,12,997.312739
0.761548,12,998.681157
0.330429,12,1000.238211
0.511218,12,1001.719527
0.80605,12,1003.186057
0.236406,12,1004.76494
0.776768,12,1006.133066
0.555315,12,1007.578704
0.479994,12,1009.162397
0.649906,12,1010.629112
0.521118,12,1012.094233
0.640173,12,1013.547859
0.302295,12,1015.104163
0.638861,12,1016.605072
0.708138,12,1018.09474
0.518878,12,1019.584295
0.658684,12,1021.092089
0.641607,12,1022.608878
0.530491,12,1024.064354
0.426135,12,1025.532761
0.520052,12,1027.03193
0.364991,12,1028.537357
0.51583,12,1030.030483
0.677477,12,1031.496496
0.523683,12,1033.074502
0.859933,12,1034.488818
0.701526,12,1035.961921
0.535581,12,1037.822945
0.359509,12,1039.331486
0.56084,12,1040.843346
0.675622,12,1042.301631
0.637293,12,1043.768187
0.707027,12,1045.241855
0.619274,12,1046.715187
0.570836,12,1048.21824
0.682683,12,1049.628719
0.3845,12,1051.070524
0.645214,12,1052.616535
0.648386,12,1054.070682
0.65225,12,1055.55563
0.712655,12,1056.994039
0.621057,12,1058.514209
0.584766,12,1060.006314
0.58131,12,1061.484562
0.74335,12,1062.912223
0.79193,12,1064.35347
0.749483,12,1065.898708
0.853954,12,1067.282711
0.818199,12,1068.687352
0.795193,12,1070.158776
0.621775,12,1071.712962
0.659868,12,1073.140976
0.720046,12,1074.566238
0.634734,12,1076.122952
0.643762,12,1077.582948
0.729647,12,1079.081033
0.9105,12,1080.487087
0.829216,12,1082.038389
0.576087,12,1083.503115
0.357402,12,1085.107294
0.402177,12,1086.696487
0.720666,12,1088.208497
0.7239,12,1089.638557
0.734629,12,1091.230857
0.4311,12,1092.751429
0.647137,12,1094.191754
0.391909,12,1095.672154
0.290417,12,1097.237226
0.554718,12,1098.838802
0.484765,12,1100.773048
0.608576,12,1102.277863
0.476328,12,1103.773296
0.691383,12,1105.270189
0.56158,12,1106.752769
0.677606,12,1108.305146
0.653973,12,1109.789104
0.685166,12,1111.246819
0.647273,12,1112.753064
0.404426,12,1114.181786
0.641009,12,1115.774702
0.6147,12,1117.178148
0.761291,12,1118.639709
0.743738,12,1119.988091
0.621678,12,1121.551064
0.882028,12,1122.966841
0.638184,12,1124.456149
0.489533,12,1126.003102
0.820814,12,1127.375665
0.775958,12,1128.879943
0.625783,12,1130.430951
0.5893,12,1131.959687
0.557744,12,1133.436096
0.580646,12,1134.941642
0.411135,12,1136.391766
0.582863,12,1137.81311
0.569962,12,1139.233766
0.501686,12,1140.754534
0.614126,12,1142.218962
0.617509,12,1143.818474
0.675404,12,1145.242216
0.692613,12,1146.759743
0.528074,12,1148.379349
0.640534,12,1149.915225
0.559097,12,1151.371252
0.646187,12,1152.792909
0.525541,12,1154.276373
0.824768,12,1155.717312
0.750967,12,1157.211516
0.753604,12,1158.591526
0.481174,12,1160.066797
0.651901,12,1161.550762
0.800607,12,1162.95387
0.571856,12,1164.69724
0.852697,12,1166.204944
0.460924,12,1167.685627
0.75723,12,1169.06067
0.70196,12,1170.532345
0.711911,12,1172.032401
0.566974,12,1173.468118
0.417582,12,1175.003925
0.906162,12,1176.453606
0.558231,12,1177.917544
0.644649,12,1179.342912
0.713228,12,1180.876473
0.722887,12,1182.254308
0.585633,12,1183.820923
0.543381,12,1185.235209
0.74486,12,1186.607692
0.684461,12,1188.085562
0.768063,12,1189.556406
0.692354,12,1191.076876
0.530793,12,1192.620428
0.772471,12,1194.088387
0.583535,12,1195.56728
0.562112,12,1197.069036
0.740204,12,1198.526041
0.581776,12,1200.062135
0.653877,12,1201.435212
0.619122,12,1203.016943
0.7489,12,1204.490833
0.674496,12,1205.949491
0.682567,12,1207.428715
0.607289,12,1208.957972
0.663484,12,1210.453495
0.636557,12,1211.989543
0.575621,12,1213.495136
0.613375,12,1214.973066
0.52523,12,1216.472704
0.695039,12,1217.948795
0.822922,12,1219.320043
0.704281,12,1220.783225
0.712946,12,1222.225066
0.596521,12,1223.653488
0.760126,12,1225.06569
0.710781,12,1226.521701
0.563795,12,1228.40062
0.615141,12,1229.903679
0.382606,12,1231.437136
0.551228,12,1233.083817
0.704671,12,1234.55896
0.594815,12,1236.028394
0.772972,12,1237.404723
0.671315,12,1238.879552
0.735493,12,1240.334937
0.433398,12,1241.846092
0.936924,12,1243.28031
0.623839,12,1244.722969
0.83307,12,1246.220423
0.591396,12,1247.743032
0.688817,12,1249.277861
0.694544,12,1250.73518
0.711267,12,1252.115371
0.673761,12,1253.610488
0.603312,12,1255.128723
0.58965,12,1256.606214
0.602394,12,1258.043043
0.411185,12,1259.58703
0.531187,12,1261.150051
0.785277,12,1262.603447
0.682337,12,1263.993465
0.376911,12,1265.583899
0.621358,12,1267.013705
0.717319,12,1268.562651
0.785934,12,1270.036606
0.592325,12,1271.591035
0.775046,12,1273.03415
0.605441,12,1274.429368
0.614284,12,1275.94959
0.871865,12,1277.435303
0.831443,12,1278.860759
0.714196,12,1280.257147
0.62249,12,1281.757362
0.73752,12,1283.212535
0.619017,12,1284.854978
0.57835,12,1286.275755
0.830169,12,1287.722355
0.546158,12,1289.214172
0.772379,12,1291.025475
0.607201,12,1292.63114
0.648082,12,1294.093502
0.624191,12,1295.669932
0.702719,12,1297.132614
0.709981,12,1298.58512
0.581406,12,1300.047443
0.687022,12,1301.54997
0.567979,12,1302.94477
0.779656,12,1304.379778
0.607795,12,1305.91442
0.677508,12,1307.327805
0.741501,12,1308.710274
0.742282,12,1310.233055
0.690476,12,1311.755151
0.786107,12,1313.162588
0.66308,12,1314.654365
0.635921,12,1316.100136
0.571166,12,1317.519965
0.585585,12,1319.039937
0.619083,12,1320.455599
0.771556,12,1321.916419
0.34767,12,1323.437133
0.521664,12,1324.978884
0.627308,12,1326.426675
0.704348,12,1327.976569
0.563687,12,1329.496223
0.409328,12,1330.990537
0.605504,12,1332.525392
0.679217,12,1333.969617
0.590372,12,1335.492756
0.567029,12,1336.936964
0.73676,12,1338.434554
0.513701,12,1339.936342
0.682724,12,1341.369094
0.676284,12,1342.882494
0.682075,12,1344.311996
0.692653,12,1345.777638
0.716215,12,1347.243175
0.683695,12,1348.707421
0.615106,12,1350.134731
0.756514,12,1351.729403
0.691719,12,1353.143444
0.768408,12,1354.987966
0.730833,12,1356.514005
0.606971,12,1357.964843
0.577033,12,1359.453046
0.693859,12,1360.90705
0.65622,12,1362.409742
0.575527,12,1363.74016
0.620355,12,1365.252642
0.633836,12,1366.752065
0.638222,12,1368.196309
0.843127,12,1369.609143
0.417547,12,1371.154798
0.60776,12,1372.68672
0.635686,12,1374.166967
0.489155,12,1375.6394
0.836017,12,1377.062727
0.816498,12,1378.496011
0.701056,12,1379.953135
0.62063,12,1381.410322
0.414559,12,1382.919953
0.730283,12,1384.377454
0.645385,12,1385.878978
0.642834,12,1387.328789
0.57043,12,1388.840126
0.517794,12,1390.329197
0.851851,12,1391.71327
0.672028,12,1393.206009
0.682279,12,1394.666245
0.905727,12,1396.135844
0.785493,12,1397.537202
0.752031,12,1399.007672
0.70507,12,1400.512299
0.827982,12,1401.944003
0.628115,12,1403.392745
0.720584,12,1404.827425
0.543008,12,1406.285208
0.737689,12,1407.785122
0.700567,12,1409.275364
0.781395,12,1410.753239
0.833296,12,1412.216468
0.709768,12,1413.643552
0.730107,12,1415.224739
0.686982,12,1416.651006
0.832794,12,1418.46636
0.455606,12,1419.950884
0.806372,12,1421.368037
0.74284,12,1422.831727
0.708764,12,1424.34734
0.678746,12,1425.801205
0.650491,12,1427.365003
0.689016,12,1428.877655
0.662497,12,1430.309196
0.6845,12,1431.785422
0.441909,12,1433.318463
0.444028,12,1434.855564
0.720398,12,1436.32677
0.639049,12,1437.833366
0.693364,12,1439.264054
0.611127,12,1440.714263
0.734339,12,1442.206313
0.788742,12,1443.664873
0.613841,12,1445.201645
0.730278,12,1446.583893
0.541435,12,1448.026181
0.540473,12,1449.524253
0.615892,12,1451.047268
0.670401,12,1452.497384
0.477187,12,1454.025324
0.690635,12,1455.466943
0.480825,12,1457.058276
0.703585,12,1458.566776
0.918684,12,1459.95794
0.875938,12,1461.364539
0.676261,12,1462.825298
0.660305,12,1464.28389
0.337993,12,1465.830992
0.768277,12,1467.277265
0.814714,12,1468.884229
0.712533,12,1470.283969
0.599079,12,1471.731017
0.735212,12,1473.193018
0.602237,12,1474.662993
0.565563,12,1476.058956
0.579491,12,1477.510586
0.719338,12,1478.874045
0.637547,12,1480.738127
0.817371,12,1482.185221
0.699813,12,1483.635633
0.722237,12,1485.146591
0.565911,12,1486.613152
0.696842,12,1488.047271
0.51499,12,1489.572837
0.650972,12,1491.00343
0.660927,12,1492.444402
0.680301,12,1493.996903
0.541501,12,1495.532628
0.637594,12,1497.045525
0.472827,12,1498.595025
0.781159,12,1500.079077
0.711841,12,1501.491858
0.677995,12,1502.923287
0.599519,12,1504.381999
0.723347,12,1505.829711
0.539784,12,1507.326149
0.553373,12,1508.721334
0.742163,12,1510.223166
0.709547,12,1511.707673
0.616988,12,1513.240545
0.643052,12,1514.736413
0.64501,12,1516.203881
0.838217,12,1517.643617
0.680961,12,1519.102659
0.885011,12,1520.556853
0.86027,12,1521.947295
0.597871,12,1523.395435
0.841174,12,1524.863209
0.560116,12,1526.350896
0.722089,12,1527.785454
0.54876,12,1529.314398
0.681556,12,1530.863899
0.827246,12,1532.261528
0.676366,12,1533.698832
0.707787,12,1535.121351
0.783263,12,1536.56738
0.99825,12,1537.977198
0.614393,12,1539.423773
0.805572,12,1540.779726
0.588439,12,1542.274885
0.595438,12,1544.093858
0.848915,12,1545.461111
0.7539,12,1546.893454
0.46038,12,1548.375355
0.785053,12,1549.781326
0.482144,12,1551.287864
0.882114,12,1552.799817
0.71233,12,1554.254121
0.721388,12,1555.691048
0.559901,12,1557.156159
0.457518,12,1558.590949
0.566844,12,1560.033801
0.660136,12,1561.487985
0.630217,12,1562.968233
0.592812,12,1564.426033
0.679302,12,1565.927405
0.887084,12,1567.350787
0.979396,12,1568.696631
0.860852,12,1570.212878
0.514659,12,1571.69668
0.869283,12,1573.158292
0.74216,12,1574.679725
0.579789,12,1576.105685
0.664593,12,1577.666165
0.605385,12,1579.111792
0.671405,12,1580.491468
0.518194,12,1581.932705
0.40809,12,1583.430021
0.805742,12,1584.791159
0.716736,12,1586.315633
0.871831,12,1587.720692
0.882867,12,1589.200213
0.640314,12,1590.678477
0.752577,12,1592.113455
0.459075,12,1593.482823
0.74895,12,1594.862377
0.524162,12,1596.329962
0.752759,12,1597.830391
0.581287,12,1599.203732
0.609201,12,1600.651008
0.52052,12,1602.136972
0.932082,12,1603.554579
0.859318,12,1604.959383
0.651781,12,1606.752231
0.719659,12,1608.191214
0.698735,12,1609.609892
0.70451,12,1610.994526
0.855873,12,1612.418828
0.641999,12,1613.825919
0.680587,12,1615.252904
0.681411,12,1616.67968
0.67965,12,1618.072327
0.72772,12,1619.546015
0.732603,12,1621.002032
0.464216,12,1622.488395
0.85277,12,1623.903505
0.751474,12,1625.356115
0.643638,12,1626.918599
0.643497,12,1628.40233
0.511188,12,1630.008353
0.666944,12,1631.406571
0.639224,12,1632.831807
0.547786,12,1634.288884
0.861835,12,1635.685638
0.55571,12,1637.089849
0.727283,12,1638.474502
0.752098,12,1639.905978
0.641935,12,1641.365075
0.573317,12,1642.95622
0.318913,12,1644.479923
0.775928,12,1645.913486
0.727397,12,1647.331947
0.599655,12,1648.902157
0.468957,12,1650.496391
0.6855,12,1651.998832
0.522785,12,1653.406996
0.698387,12,1654.834494
0.830516,12,1656.298936
0.924271,12,1657.736621
0.63709,12,1659.175077
0.891842,12,1660.628798
0.741654,12,1662.052904
0.890778,12,1663.540159
0.846727,12,1664.953779
0.565919,12,1666.450319
0.858179,12,1668.200567
0.63024,12,1669.645286
0.641316,12,1671.06709
0.415806,12,1672.633579
0.67395,12,1674.079365
0.681712,12,1675.569081
0.785821,12,1677.069849
0.748508,12,1678.536892
0.577423,12,1679.981195
0.693804,12,1681.47682
0.776688,12,1682.882321
0.600484,12,1684.27579
0.595937,12,1685.671442
0.864436,12,1687.102566
0.721096,12,1688.47839
0.695169,12,1689.95489
0.553808,12,1691.408148
0.820381,12,1692.879452
0.471434,12,1694.450237
0.918653,12,1695.892118
0.786187,12,1697.338975
0.701739,12,1698.805957
0.729916,12,1700.219191
0.832545,12,1701.612289
0.55356,12,1703.107029
0.504199,12,1704.612762
0.758875,12,1706.094096
0.820565,12,1707.463641
0.628753,12,1708.932435
0.620278,12,1710.364955
0.677427,12,1711.823345
0.791829,12,1713.19383
0.834485,12,1714.639773
0.734991,12,1716.085359
0.802098,12,1717.445039
0.768056,12,1718.893187
0.547371,12,1720.383678
0.584428,12,1721.860879
0.675497,12,1723.347688
0.821511,12,1724.782474
0.619888,12,1726.214424
0.622637,12,1727.70541
0.648054,12,1729.160216
0.551072,12,1731.01474
0.691022,12,1732.496527
0.809907,12,1733.891906
0.681672,12,1735.333608
