#{"t_start": 1788073257.9197075, "env_id": "None"}
r,l,t
0.569591,12,1693.046668
0.515693,12,1694.490066
0.556913,12,1695.943915
0.470522,12,1697.412296
0.525077,12,1698.834665
0.660675,12,1700.155456
0.578547,12,1701.60462
0.53108,12,1703.011275
0.515681,12,1704.811683
0.659673,12,1706.230814
0.773884,12,1707.577805
0.584096,12,1709.031504
0.718208,12,1710.463816
0.637311,12,1711.883577
0.49175,12,1713.281132
0.707466,12,1714.715897
0.538472,12,1716.048784
0.61205,12,1717.501393
0.601902,12,1718.863592
0.551126,12,1720.252413
0.674312,12,1721.657833
0.468348,12,1723.118431
0.582541,12,1724.573266
0.610996,12,1726.012936
0.737239,12,1727.325
0.683924,12,1728.713054
0.63285,12,1730.073385
0.702294,12,1731.397473
0.681028,12,1732.804494
0.457491,12,1734.208857
0.730609,12,1735.581698
0.727074,12,1736.874882
0.480119,12,1738.197463
0.593031,12,1739.539645
0.542749,12,1740.887929
0.687445,12,1742.237982
0.654612,12,1743.661481
0.472376,12,1745.015469
0.744578,12,1746.342856
0.711051,12,1747.739573
0.65354,12,1749.1667
0.610198,12,1750.505683
0.600481,12,1751.870323
0.750526,12,1753.225052
0.637151,12,1754.606479
0.527223,12,1755.974579
0.636348,12,1757.365183
0.682328,12,1758.718637
0.562819,12,1760.20173
0.668504,12,1761.595189
0.558092,12,1762.972495
0.640448,12,1764.725106
0.735806,12,1766.127195
0.610872,12,1767.526759
0.601808,12,1769.007324
0.85173,12,1770.424352
0.623202,12,1771.82673
0.659262,12,1773.136774
0.825683,12,1774.484542
0.421469,12,1775.966855
0.633545,12,1777.29573
0.702457,12,1778.671283
0.682712,12,1780.023314
0.715347,12,1781.427353
0.59054,12,1782.774673
0.543442,12,1784.155031
0.669103,12,1785.516609
0.792644,12,1786.842132
0.599703,12,1788.150451
0.483141,12,1789.554368
0.358996,12,1791.011558
0.626709,12,1792.385059
0.668404,12,1793.713544
0.699608,12,1795.083296
0.506303,12,1796.378463
0.604366,12,1797.685338
0.740919,12,1799.225059
0.76305,12,1800.55037
0.570814,12,1801.906376
0.68743,12,1803.293146
0.718205,12,1804.642941
0.505594,12,1805.987094
0.404982,12,1807.366574
0.539298,12,1808.724551
0.676411,12,1810.075275
0.590272,12,1811.517891
0.86474,12,1812.854453
0.453236,12,1814.219811
0.56126,12,1815.639991
0.642698,12,1817.024666
0.555068,12,1818.409859
0.484168,12,1819.772256
0.608149,12,1821.1524
0.534466,12,1822.94802
0.655986,12,1824.380268
0.636402,12,1825.730964
0.468194,12,1827.078964
0.630636,12,1828.480641
0.772027,12,1829.80753
0.657904,12,1831.223437
0.644194,12,1832.554011
0.787595,12,1833.927905
0.750603,12,1835.249733
0.829367,12,1836.605166
0.723412,12,1837.94621
0.612454,12,1839.292132
0.678697,12,1840.668629
0.803041,12,1842.002494
0.486665,12,1843.452854
0.837735,12,1844.842752
0.612974,12,1846.260717
0.619925,12,1847.710763
0.724246,12,1849.129726
0.617334,12,1850.450789
0.695503,12,1851.875441
0.666697,12,1853.180629
0.613543,12,1854.530632
0.697461,12,1855.950842
0.708157,12,1857.34348
0.636482,12,1858.675754
0.543457,12,1860.026659
0.624196,12,1861.403617
0.574317,12,1862.758243
0.582771,12,1864.143971
0.536051,12,1865.558709
0.677114,12,1866.945198
0.854239,12,1868.351751
0.479215,12,1869.696363
0.696646,12,1871.089469
0.740549,12,1872.447522
0.64093,12,1873.801357
0.681272,12,1875.125971
0.610254,12,1876.445484
0.816995,12,1877.769554
0.632492,12,1879.125215
0.577465,12,1880.407834
0.723198,12,1882.177708
0.573865,12,1883.542175
0.721696,12,1884.878575
0.647177,12,1886.22901
0.586007,12,1887.603158
0.612084,12,1889.15035
0.540864,12,1890.470985
0.707892,12,1891.835683
0.669476,12,1893.206912
0.739097,12,1894.62792
0.59761,12,1896.003066
0.602552,12,1897.356688
0.402729,12,1898.761199
0.7075,12,1900.222896
0.747849,12,1901.606055
0.549851,12,1903.089035
0.722489,12,1904.443992
0.631394,12,1905.809356
0.4924,12,1907.124175
0.638325,12,1908.530756
0.617685,12,1909.884678
0.707539,12,1911.272482
0.747978,12,1912.659378
0.580388,12,1914.088251
0.654214,12,1915.445284
0.620396,12,1916.888822
0.715949,12,1918.302622
0.721026,12,1919.587379
0.791621,12,1921.005652
0.59878,12,1922.383823
0.717444,12,1923.744899
0.659353,12,1925.124098
0.556333,12,1926.523133
0.631861,12,1927.952869
0.456795,12,1929.363267
0.61929,12,1930.738575
0.638645,12,1932.074367
0.5763,12,1933.419205
0.550399,12,1934.726283
0.756022,12,1936.074061
0.588829,12,1937.459399
0.58509,12,1938.842606
0.643513,12,1940.201832
0.6978,12,1941.939028
0.690137,12,1943.276747
0.651618,12,1944.697108
0.520241,12,1946.054062
0.589322,12,1947.420023
0.810604,12,1948.784544
0.669441,12,1950.179317
0.521867,12,1951.442174
0.602035,12,1952.827549
0.690332,12,1954.17406
0.646556,12,1955.571325
0.598531,12,1956.874171
0.802278,12,1958.197825
0.755292,12,1959.646083
0.749701,12,1960.99584
0.596194,12,1962.322259
0.546544,12,1963.685017
0.596098,12,1964.975079
0.569134,12,1966.393707
0.579905,12,1967.730218
0.536154,12,1969.170358
0.42508,12,1970.547513
0.835404,12,1971.919129
0.655536,12,1973.194218
0.670312,12,1974.539178
0.520455,12,1975.997812
0.647392,12,1977.381423
0.764612,12,1978.708685
0.596221,12,1980.087696
0.728257,12,1981.420302
0.616505,12,1982.783707
0.720215,12,1984.09794
0.587786,12,1985.395873
0.644583,12,1986.726064
0.525795,12,1988.156054
0.79899,12,1989.497282
0.545278,12,1990.891932
0.466438,12,1992.250575
0.700346,12,1993.62774
0.709036,12,1994.933321
0.84125,12,1996.265983
0.650371,12,1997.622367
0.643522,12,1999.393268
0.832106,12,2000.699764
0.666416,12,2001.992323
0.628534,12,2003.436456
0.667701,12,2004.774769
0.821925,12,2006.180905
0.48555,12,2007.498332
0.805901,12,2008.81337
0.519573,12,2010.127885
0.70831,12,2011.443497
0.740692,12,2012.771942
0.695399,12,2014.092993
0.688654,12,2015.431066
0.606794,12,2016.774859
0.67683,12,2018.096576
0.50222,12,2019.489741
0.668612,12,2020.857605
0.692147,12,2022.165221
0.603225,12,2023.552455
0.828779,12,2024.868066
0.610981,12,2026.227781
0.733486,12,2027.603941
0.552419,12,2028.934686
0.760401,12,2030.333834
0.531698,12,2031.743472
0.637499,12,2033.169256
0.436474,12,2034.584437
0.711281,12,2035.912509
0.915544,12,2037.310554
0.419492,12,2038.670505
0.950179,12,2039.967139
0.665171,12,2041.259007
0.605391,12,2042.615937
0.633316,12,2043.968092
0.851816,12,2045.558749
0.505605,12,2046.938686
0.870285,12,2048.253185
0.761018,12,2049.600668
0.726522,12,2050.962234
0.646798,12,2052.369409
0.707222,12,2053.659237
0.768028,12,2055.010942
0.713193,12,2056.348721
0.791538,12,2058.068047
0.7057,12,2059.465503
0.725021,12,2060.781533
0.772249,12,2062.250358
0.772857,12,2063.565002
0.659893,12,2064.870194
0.589921,12,2066.193762
0.539047,12,2067.604143
0.86952,12,2068.931732
0.63873,12,2070.33315
0.791441,12,2071.652675
0.855452,12,2072.939369
0.69795,12,2074.286246
0.748872,12,2075.66132
0.569549,12,2076.973026
0.837293,12,2078.323637
0.504065,12,2079.657284
0.823761,12,2080.981893
0.813296,12,2082.354887
0.623854,12,2083.762377
0.898157,12,2085.073473
0.454196,12,2086.44666
0.804819,12,2087.783618
0.57529,12,2089.057163
0.450484,12,2090.387156
0.606078,12,2091.742876
0.608809,12,2093.104111
0.476799,12,2094.446141
0.763238,12,2095.764601
0.656735,12,2097.058689
0.689081,12,2098.425908
0.672885,12,2099.851496
0.626204,12,2101.155031
0.701868,12,2102.524755
0.788989,12,2103.901009
0.719801,12,2105.213364
0.844029,12,2106.595819
0.650595,12,2107.89609
0.740677,12,2109.253523
0.46043,12,2110.584161
0.446857,12,2111.99968
0.856474,12,2113.385153
0.670196,12,2114.721431
0.619646,12,2116.408149
0.59397,12,2117.844542
0.743879,12,2119.201086
0.472848,12,2120.566626
0.614473,12,2121.9098
0.54795,12,2123.29476
0.495203,12,2124.624947
0.711131,12,2126.014693
0.672695,12,2127.40258
0.787877,12,2128.771249
0.525588,12,2130.086118
0.768572,12,2131.375869
0.630954,12,2132.709793
0.592125,12,2134.02394
0.83615,12,2135.325676
0.657555,12,2136.721878
0.688518,12,2138.015732
0.692336,12,2139.307798
1.032315,12,2140.655733
0.835531,12,2142.090335
0.846606,12,2143.505436
0.842306,12,2144.796479
0.855804,12,2146.137762
0.470591,12,2147.594838
0.544227,12,2148.91053
0.513773,12,2150.313192
0.650081,12,2151.684081
0.646745,12,2153.017714
0.652845,12,2154.26422
0.782098,12,2155.61112
0.45795,12,2156.940653
0.691355,12,2158.319109
0.737323,12,2159.66626
0.733744,12,2160.960566
0.660029,12,2162.333515
0.697324,12,2163.619865
0.573573,12,2165.003855
0.608241,12,2166.391039
0.805035,12,2167.74953
0.726169,12,2169.08267
0.897535,12,2170.389061
0.665512,12,2171.666994
0.698858,12,2173.347512
0.625958,12,2174.693395
0.834737,12,2176.074342
0.702649,12,2177.368378
0.748639,12,2178.617991
0.774547,12,2179.960222
0.533333,12,2181.239783
0.580059,12,2182.516444
0.605907,12,2183.822609
0.691914,12,2185.165149
0.756165,12,2186.462076
0.669337,12,2187.750036
0.716302,12,2189.073793
0.514922,12,2190.497315
0.571358,12,2191.849066
0.754961,12,2193.189429
0.766586,12,2194.540485
0.498677,12,2195.839214
0.537792,12,2197.171311
0.62314,12,2198.47059
0.786969,12,2199.82981
0.691036,12,2201.144139
0.688995,12,2202.452379
0.815388,12,2203.763602
0.723386,12,2205.042607
0.758545,12,2206.325229
0.877914,12,2207.712087
0.64113,12,2208.972835
0.769301,12,2210.281939
0.54518,12,2211.667479
0.561399,12,2213.111965
0.865173,12,2214.398924
0.634194,12,2215.761678
0.677884,12,2217.116268
0.671681,12,2218.424622
0.883522,12,2219.769841
0.804391,12,2221.051753
0.586439,12,2222.37042
0.865438,12,2223.695286
0.832834,12,2225.043249
0.856856,12,2226.355726
0.526115,12,2227.688664
0.788665,12,2228.985171
0.634464,12,2230.73511
0.742742,12,2232.09686
0.70375,12,2233.463298
0.66146,12,2234.806181
0.676295,12,2236.128615
0.853222,12,2237.518281
0.72325,12,2238.852133
0.778572,12,2240.168565
0.686206,12,2241.528701
0.75406,12,2242.862274
0.755078,12,2244.232888
0.604262,12,2245.537925
0.62356,12,2246.88622
0.674175,12,2248.213966
0.696403,12,2249.525689
0.761086,12,2250.833352
0.757672,12,2252.212018
0.898293,12,2253.481416
0.695809,12,2254.847137
0.611822,12,2256.115502
0.745273,12,2257.464782
0.433151,12,2258.851955
0.615114,12,2260.192869
0.725753,12,2261.518838
0.782645,12,2262.892862
0.621927,12,2264.335917
0.666466,12,2265.716858
0.681534,12,2267.081077
0.835827,12,2268.389285
0.740866,12,2269.754232
0.662682,12,2271.094955
0.624691,12,2272.465688
0.558146,12,2273.915704
0.800425,12,2275.252011
0.507316,12,2276.626961
0.752075,12,2278.013538
0.781353,12,2279.687827
0.635755,12,2280.964692
0.768238,12,2282.32486
0.585084,12,2283.759536
0.65818,12,2285.098924
0.7815,12,2286.444357
0.717076,12,2287.743168
0.565084,12,2289.468289
0.652516,12,2290.798641
0.650954,12,2292.117822
0.85065,12,2293.39569
0.623341,12,2294.780909
0.655135,12,2296.101451
0.665526,12,2297.415333
0.604955,12,2298.720219
0.667521,12,2300.062186
0.858526,12,2301.400979
0.788217,12,2302.757509
0.732006,12,2304.181252
0.663146,12,2305.504043
0.75507,12,2306.88402
0.831087,12,2308.193743
0.615039,12,2309.584577
0.592868,12,2310.907744
0.663303,12,2312.284715
0.765432,12,2313.643373
0.389956,12,2315.040516
0.662274,12,2316.401805
0.628446,12,2317.73057
0.726442,12,2319.059314
0.848525,12,2320.396529
0.523686,12,2321.749881
0.637761,12,2323.070645
0.852486,12,2324.353832
0.757062,12,2325.789838
0.61693,12,2327.102427
0.730704,12,2328.461335
0.57354,12,2329.864703
0.651192,12,2331.304727
0.9041,12,2332.657542
0.715965,12,2334.016371
0.452903,12,2335.431771
0.59171,12,2336.737352
0.651014,12,2338.049277
0.481218,12,2339.396117
0.611025,12,2340.69248
0.666537,12,2342.021771
0.452945,12,2343.404172
0.729731,12,2344.70852
0.562362,12,2346.497393
0.877046,12,2347.920623
0.735373,12,2349.244784
0.62491,12,2350.560927
0.780099,12,2351.876287
0.688261,12,2353.150451
0.783822,12,2354.46386
0.526792,12,2355.893561
0.503788,12,2357.31517
0.779405,12,2358.622922
0.752501,12,2359.910303
0.798913,12,2361.199226
0.608581,12,2362.561926
0.705692,12,2363.859792
0.600324,12,2365.273074
0.782935,12,2366.562163
0.677945,12,2367.888091
0.511426,12,2369.224849
0.765686,12,2370.561616
0.655137,12,2371.842237
0.584328,12,2373.208067
0.996713,12,2374.565509
0.6115,12,2375.890449
0.676631,12,2377.245488
0.763745,12,2378.572988
0.799104,12,2379.950251
0.636948,12,2381.290254
0.782322,12,2382.60769
0.650009,12,2383.950699
0.735659,12,2385.365147
0.633352,12,2386.73811
0.727843,12,2388.068865
0.879566,12,2389.401607
0.775757,12,2390.798568
0.82713,12,2392.195904
0.643591,12,2393.666475
0.64336,12,2394.990402
0.786891,12,2396.294746
0.490144,12,2397.612188
0.734681,12,2398.944231
0.697874,12,2400.276384
0.929305,12,2401.563782
0.764206,12,2402.891854
0.670831,12,2404.623139
0.722906,12,2405.963866
0.490464,12,2407.357289
0.818755,12,2408.70506
0.640772,12,2410.011504
0.92347,12,2411.341251
0.783358,12,2412.702425
0.759986,12,2414.021663
0.655148,12,2415.315678
0.586413,12,2416.70428
0.68423,12,2418.004976
0.835787,12,2419.355418
0.863218,12,2420.739345
0.860059,12,2422.155595
0.648072,12,2423.453913
0.862115,12,2424.765105
0.793379,12,2426.076932
0.607483,12,2427.469122
0.656101,12,2428.807718
0.757419,12,2430.139782
0.727838,12,2431.494127
0.703477,12,2432.848547
0.910778,12,2434.116625
0.443891,12,2435.456565
0.517591,12,2436.802903
0.729381,12,2438.216255
0.659591,12,2439.506026
0.617418,12,2440.874249
0.676946,12,2442.249616
0.908058,12,2443.609729
0.887633,12,2444.991335
0.638954,12,2446.343663
0.791222,12,2447.735847
0.889892,12,2449.06184
0.864679,12,2450.467379
0.556603,12,2451.792071
0.581551,12,2453.143416
0.685955,12,2454.462882
0.56288,12,2455.804624
0.695578,12,2457.124659
0.653769,12,2458.440056
0.789373,12,2459.7563
0.633734,12,2461.053444
0.908349,12,2462.730017
0.663122,12,2464.047982
0.614424,12,2465.393647
0.730442,12,2466.808051
0.768141,12,2468.087734
0.656967,12,2469.442378
0.774747,12,2470.753318
0.725135,12,2472.038043
0.655892,12,2473.328465
0.688743,12,2474.702737
0.582041,12,2476.093582
0.706079,12,2477.43543
0.677936,12,2478.748135
0.706211,12,2480.061053
0.570287,12,2481.395022
0.586857,12,2482.726368
0.941786,12,2484.054768
0.792078,12,2485.436148
0.655238,12,2486.796405
0.778149,12,2488.124531
0.686041,12,2489.472358
0.74205,12,2490.802461
0.764092,12,2492.178116
0.696754,12,2493.476924
0.615735,12,2494.740255
0.593502,12,2496.081441
0.687926,12,2497.388962
0.892041,12,2498.662587
0.625642,12,2499.984806
0.705375,12,2501.323241
0.639668,12,2502.677885
0.62747,12,2503.98617
0.672948,12,2505.361
0.663599,12,2506.701295
0.53282,12,2508.016979
0.867,12,2509.386021
0.64883,12,2510.758066
0.664259,12,2512.062129
0.72045,12,2513.413498
0.755603,12,2514.783967
0.811644,12,2516.16326
0.684661,12,2517.487088
