#{"t_start": 1788076436.0149305, "env_id": "None"}
r,l,t
0.19158,12,367.698163
0.181567,12,369.35014
-0.000491,12,370.984049
0.184025,12,372.59869
0.191193,12,374.192691
-0.142401,12,375.897106
0.260894,12,377.612149
0.304321,12,379.181012
0.528061,12,380.728843
0.267702,12,382.320111
0.255319,12,384.031401
0.461203,12,385.515252
0.252739,12,387.178124
0.166232,12,388.857235
0.200501,12,390.510125
0.329842,12,392.12211
0.383787,12,393.728694
0.372152,12,395.342209
0.203617,12,396.986276
0.332548,12,398.600735
0.296613,12,400.204766
0.542817,12,401.749738
-0.001487,12,403.47334
0.33657,12,405.083453
0.270044,12,406.626737
-0.03975,12,408.329391
0.18541,12,409.985884
0.437863,12,411.508936
0.126997,12,413.196821
0.530943,12,414.883794
0.243396,12,416.609607
0.011231,12,418.383357
0.099935,12,420.071859
0.395495,12,421.691277
0.380004,12,423.329456
-0.045448,12,424.929071
0.201142,12,426.556325
0.407395,12,428.123425
0.546509,12,429.716018
0.184036,12,431.316599
0.08549,12,433.002823
0.138943,12,434.667581
0.362615,12,436.729094
0.292255,12,438.38474
0.345467,12,439.915212
0.18633,12,441.616664
0.597915,12,443.080013
0.336733,12,444.711329
0.153337,12,446.448025
0.498854,12,448.010542
0.317801,12,449.551225
0.306523,12,451.09932
-0.133712,12,452.76713
0.221527,12,454.459206
0.16401,12,456.163304
0.529491,12,457.721192
0.55502,12,459.290868
0.514369,12,460.838401
0.469186,12,462.410794
0.279059,12,464.010087
0.324322,12,465.563457
0.446469,12,467.108007
0.145323,12,468.672723
0.090484,12,470.361638
0.268901,12,471.990404
0.305087,12,473.56761
0.200336,12,475.133403
0.303003,12,476.766844
0.176904,12,478.405218
0.491845,12,479.958391
0.402025,12,481.585202
0.227932,12,483.257529
0.475602,12,484.870298
0.592065,12,486.39503
0.06605,12,488.006991
0.275904,12,489.771701
0.372154,12,491.315029
-0.013811,12,493.001256
0.232575,12,494.593967
0.470157,12,496.132185
0.314736,12,497.725596
0.674398,12,499.257942
0.581714,12,500.79719
0.241905,12,502.323695
0.367046,12,504.32993
0.266911,12,505.85842
0.060315,12,507.532696
0.411473,12,509.097075
0.279363,12,510.704527
0.140928,12,512.409665
0.446076,12,513.979644
0.61076,12,515.584177
0.347981,12,517.121387
0.281768,12,518.75237
0.193583,12,520.329079
0.630804,12,521.907681
0.387369,12,523.466728
0.683067,12,525.052485
0.57335,12,526.542339
0.216847,12,528.190957
0.53536,12,529.802905
0.583329,12,531.357701
0.637347,12,532.977277
0.555516,12,534.572538
0.313012,12,536.099819
0.51055,12,537.684518
0.402879,12,539.239403
0.457763,12,540.831562
0.275951,12,542.449471
0.274008,12,543.976469
0.427779,12,545.540632
0.284308,12,547.105603
0.288848,12,548.739057
0.467944,12,550.292388
0.354837,12,551.847172
0.469451,12,553.486112
0.273757,12,555.114121
0.368018,12,556.709497
0.407696,12,558.245032
0.606613,12,559.793942
0.716029,12,561.336954
0.605013,12,562.911374
0.316539,12,564.509807
0.481925,12,566.060267
0.561876,12,567.503455
-0.319377,12,569.217971
0.311761,12,570.812654
0.404089,12,572.846382
0.443564,12,574.324768
0.297518,12,575.953239
0.495573,12,577.508987
0.459056,12,579.224504
0.500311,12,580.732899
0.288341,12,582.234503
0.137622,12,583.88482
0.537576,12,585.543227
0.458308,12,587.102781
0.488117,12,588.623686
0.583599,12,590.154096
0.384832,12,591.749471
0.481667,12,593.295816
0.399608,12,594.867546
0.341558,12,596.39449
0.510095,12,597.932364
0.208297,12,599.547208
0.669799,12,601.098215
0.204887,12,602.619694
0.358925,12,604.135339
0.503767,12,605.641079
0.418835,12,607.210552
0.410397,12,608.778642
0.466644,12,610.335978
0.455356,12,611.907528
0.675567,12,613.36692
0.503217,12,614.896533
0.37339,12,616.499312
0.356883,12,618.043715
0.460855,12,619.692191
0.623454,12,621.291529
0.335169,12,622.900194
0.449267,12,624.51095
0.451107,12,626.038573
0.573211,12,627.505363
0.56096,12,629.061212
0.25181,12,630.636125
0.645301,12,632.168069
0.618454,12,633.696672
0.559382,12,635.220428
0.730396,12,636.698179
0.341396,12,638.38445
0.42793,12,640.232682
0.545643,12,641.775264
0.470379,12,643.352141
0.225594,12,644.942048
0.671736,12,646.44734
0.53712,12,647.979608
0.492892,12,649.493058
0.727103,12,650.969952
0.473364,12,652.465697
0.400135,12,654.001227
0.489834,12,655.557361
0.556883,12,657.109344
0.562719,12,658.620452
0.712435,12,660.141687
0.680446,12,661.652211
0.535449,12,663.258927
0.472657,12,664.761059
0.536355,12,666.350806
0.53494,12,667.932788
0.607617,12,669.508948
0.530824,12,671.115067
0.76893,12,672.704668
0.533016,12,674.21179
0.522559,12,675.681649
0.488534,12,677.209547
0.41166,12,678.706134
0.504605,12,680.25203
0.4805,12,681.848377
0.353838,12,683.334266
0.289104,12,684.928737
0.597083,12,686.480289
0.491612,12,688.142832
0.504344,12,689.780221
0.342937,12,691.388835
0.571384,12,692.981261
0.608575,12,694.522431
0.425499,12,696.137325
0.635048,12,697.682025
0.508993,12,699.178833
0.799687,12,700.612551
0.495899,12,702.20306
0.248874,12,703.751113
0.407197,12,705.688355
0.098486,12,707.350784
0.512772,12,708.809777
0.34199,12,710.376363
0.718752,12,711.876071
0.65332,12,713.359119
0.381708,12,714.904282
0.709709,12,716.397871
0.362896,12,718.066148
0.56401,12,719.566631
0.644045,12,721.154139
0.52069,12,722.733097
0.818444,12,724.247329
0.541463,12,725.686454
0.499601,12,727.204542
0.560386,12,728.7656
0.32358,12,730.408443
0.543214,12,732.006875
0.787965,12,733.544351
0.723346,12,735.026417
0.53171,12,736.606035
0.592964,12,738.095108
0.569364,12,739.513128
0.477758,12,741.056437
0.575232,12,742.444974
0.324944,12,743.962693
0.284039,12,745.504467
0.474128,12,746.975964
0.315566,12,748.624253
0.734057,12,750.095538
0.710385,12,751.64791
0.531795,12,753.178811
0.243024,12,754.715029
0.514652,12,756.236002
0.673619,12,757.741909
0.681973,12,759.21297
0.519856,12,760.855916
0.590288,12,762.382034
0.798463,12,763.817995
0.716251,12,765.394564
0.524143,12,766.996269
0.491044,12,768.499876
0.618239,12,769.991
0.505794,12,771.886934
0.766598,12,773.45614
0.744466,12,774.952917
0.699631,12,776.509753
0.670188,12,777.989277
0.346528,12,779.487767
0.844707,12,781.034224
0.582241,12,782.615599
0.825537,12,784.0664
0.66764,12,785.564885
0.603718,12,787.167783
0.64659,12,788.700991
0.619091,12,790.133771
0.598278,12,791.739956
0.508994,12,793.338705
0.504135,12,794.947881
0.651198,12,796.445334
0.728937,12,797.924946
0.753352,12,799.399227
0.661433,12,800.843881
0.621995,12,802.337396
0.287671,12,803.92879
-0.197011,12,805.577889
0.752065,12,807.143895
0.682273,12,808.599769
0.44303,12,810.118035
0.545035,12,811.657915
0.384418,12,813.325103
0.468606,12,814.8439
0.468997,12,816.391583
0.352543,12,817.880528
0.55334,12,819.404177
0.58469,12,820.964269
0.586693,12,822.532756
0.461144,12,824.087791
0.522338,12,825.644055
0.755404,12,827.167814
0.600536,12,828.650198
0.707914,12,830.192523
0.977882,12,831.579082
0.665519,12,833.025193
0.699217,12,834.604614
0.536334,12,836.194918
0.621539,12,838.048841
0.718087,12,839.528664
0.447153,12,841.057636
0.559671,12,842.49626
0.60652,12,844.047709
0.713456,12,845.638387
0.546358,12,847.112237
0.665665,12,848.61519
0.472945,12,850.156649
0.607974,12,851.656125
0.531228,12,853.103979
0.628268,12,854.489148
0.731497,12,855.925003
0.628606,12,857.327828
0.697212,12,858.751409
0.576453,12,860.229238
0.690321,12,861.738042
0.810491,12,863.236178
0.936949,12,864.645582
0.651098,12,866.11694
0.617695,12,867.691398
0.647131,12,869.169014
0.575179,12,870.700022
0.736061,12,872.178715
0.607307,12,873.63775
0.574892,12,875.231747
0.697179,12,876.697669
0.775375,12,878.19323
0.624969,12,879.670094
0.445255,12,881.1002
0.548874,12,882.681582
0.700765,12,884.335804
0.683652,12,885.856403
0.302139,12,887.374218
0.543742,12,888.876393
0.484823,12,890.485981
0.570987,12,891.977391
0.467117,12,893.512936
0.607861,12,895.045212
0.540092,12,896.466821
0.552794,12,897.996636
0.645236,12,899.464552
0.459582,12,901.291105
0.576578,12,902.764278
0.654143,12,904.188512
0.516492,12,905.585647
0.590453,12,907.037337
0.739474,12,908.506877
0.550538,12,910.026561
0.799401,12,911.573394
0.550557,12,913.01181
0.664334,12,914.537057
0.497286,12,916.010506
0.810267,12,917.426462
0.75607,12,918.846262
0.634515,12,920.308166
0.641481,12,921.868957
0.700335,12,923.341766
0.627676,12,924.932044
0.461195,12,926.555786
0.691094,12,927.990573
0.516048,12,929.513357
0.807352,12,930.963415
0.742487,12,932.390635
0.481467,12,933.869684
0.46557,12,935.415551
0.856724,12,936.881543
0.624516,12,938.412354
0.458715,12,939.947031
0.591056,12,941.423341
0.665068,12,942.879002
0.491431,12,944.310591
0.59708,12,945.812255
0.661539,12,947.252626
0.535146,12,948.830106
0.708809,12,950.351563
0.62857,12,951.770523
0.42102,12,953.305009
0.503187,12,954.840942
0.586523,12,956.347846
0.718862,12,957.820332
0.738071,12,959.188638
0.653659,12,960.671017
0.809486,12,962.073138
0.642593,12,963.551508
0.397164,12,965.428389
0.762336,12,966.852716
0.641206,12,968.258702
0.49198,12,969.794452
0.632517,12,971.255224
0.673878,12,972.749594
0.79491,12,974.20533
0.677274,12,975.746968
0.825675,12,977.232406
0.752349,12,978.645175
0.512997,12,980.166602
0.780245,12,981.686831
0.654962,12,983.197053
0.631199,12,984.749132
0.661955,12,986.121103
0.676742,12,987.678784
0.641305,12,989.144233
0.860829,12,990.516036
0.373396,12,992.059966
0.512898,12,993.535743
0.658217,12,994.976172
0.501629,12,996.504734
0.907409,12,997.871444
0.546123,12,999.290659
0.646501,12,1000.797414
0.598184,12,1002.263864
0.675773,12,1003.684952
0.74834,12,1005.175604
0.327488,12,1006.778925
0.707189,12,1008.254239
0.880034,12,1009.698355
0.616958,12,1011.205697
0.642996,12,1012.740912
0.738355,12,1014.201195
0.498702,12,1015.70684
0.583878,12,1017.1796
0.609575,12,1018.649997
0.563148,12,1020.124488
0.498427,12,1021.602257
0.703054,12,1023.073189
0.673064,12,1024.631389
0.787162,12,1026.034394
0.692093,12,1027.502455
0.568608,12,1029.310129
0.450436,12,1030.834841
0.577209,12,1032.305852
0.675622,12,1033.787972
0.656667,12,1035.219832
0.700542,12,1036.660162
0.754628,12,1038.099938
0.609614,12,1039.55244
0.694279,12,1040.941528
0.569574,12,1042.371755
0.62655,12,1043.900803
0.661099,12,1045.376594
0.709237,12,1046.90991
0.751796,12,1048.413746
0.62596,12,1049.916054
0.779022,12,1051.385515
0.660441,12,1052.858504
0.626009,12,1054.284369
0.781296,12,1055.739955
0.900722,12,1057.303958
0.916041,12,1058.654053
0.893655,12,1060.081746
0.772512,12,1061.575607
0.730873,12,1063.073937
0.794325,12,1064.495046
0.559164,12,1065.894402
0.561335,12,1067.450265
0.915646,12,1068.850062
0.68557,12,1070.366501
0.930713,12,1071.810321
0.886096,12,1073.303757
0.656038,12,1074.790503
0.570601,12,1076.281498
0.522455,12,1077.774721
0.748039,12,1079.262639
0.700926,12,1080.739264
0.691504,12,1082.311109
0.705447,12,1083.744357
0.782702,12,1085.149503
0.636719,12,1086.548683
0.773071,12,1088.032765
0.574567,12,1089.670088
0.635788,12,1091.563201
0.714284,12,1092.997738
0.563717,12,1094.419669
0.831802,12,1095.908074
0.5647,12,1097.37741
0.76848,12,1098.908772
0.769079,12,1100.304023
0.598749,12,1101.727848
0.738802,12,1103.221286
0.466895,12,1104.658993
0.777311,12,1106.128623
0.590923,12,1107.536804
0.634982,12,1109.015292
0.654763,12,1110.444268
0.764075,12,1112.000573
0.8542,12,1113.437747
0.743126,12,1114.937849
0.652641,12,1116.463304
0.852563,12,1117.820699
0.886437,12,1119.265865
0.748379,12,1120.722132
0.715971,12,1122.198524
0.725294,12,1123.683538
0.753473,12,1125.135256
0.466341,12,1126.566772
0.728301,12,1127.948763
0.538083,12,1129.347885
0.845257,12,1130.777509
0.805387,12,1132.177609
0.84962,12,1133.7267
0.727493,12,1135.122754
0.783047,12,1136.637151
0.541946,12,1138.262822
0.648339,12,1139.802238
0.542055,12,1141.252345
0.760342,12,1142.665872
0.696852,12,1144.160419
0.784806,12,1145.579578
0.745216,12,1147.045465
0.789784,12,1148.39186
0.519394,12,1149.840159
0.910406,12,1151.272391
0.78684,12,1152.801764
0.707153,12,1154.672996
0.745144,12,1156.250884
0.505952,12,1157.7259
0.820695,12,1159.11691
0.620895,12,1160.58327
0.789577,12,1162.029527
0.748183,12,1163.426504
0.502148,12,1164.896622
0.90223,12,1166.360369
0.617833,12,1167.829714
0.774174,12,1169.222043
0.927604,12,1170.621096
0.792643,12,1171.992053
0.682037,12,1173.549243
0.743378,12,1174.930228
0.783452,12,1176.289431
0.693892,12,1177.7774
0.848376,12,1179.201895
0.866395,12,1180.713551
0.705444,12,1182.21296
0.695825,12,1183.641808
0.853022,12,1185.024908
0.716229,12,1186.605026
0.859638,12,1188.05239
0.571361,12,1189.574402
0.589791,12,1190.90429
0.714767,12,1192.417178
0.679976,12,1193.914225
0.808768,12,1195.328374
0.669699,12,1196.829241
0.743702,12,1198.280463
0.673081,12,1199.746941
0.695839,12,1201.398496
0.603482,12,1203.045954
0.651636,12,1204.685449
0.611214,12,1206.320424
0.706018,12,1207.918388
0.76422,12,1209.366029
0.73062,12,1210.92539
0.864897,12,1212.438211
0.550553,12,1213.930926
0.659405,12,1215.374218
0.605357,12,1216.90042
0.638963,12,1218.773077
0.737701,12,1220.233818
0.606116,12,1221.722935
0.663987,12,1223.309678
0.782309,12,1224.794468
0.708481,12,1226.209129
0.737573,12,1227.605971
0.752692,12,1229.035261
0.665634,12,1230.507454
0.600508,12,1231.979921
0.98477,12,1233.398767
0.846785,12,1234.800671
0.947143,12,1236.281645
0.638627,12,1237.774906
0.803032,12,1239.234974
0.7856,12,1240.641336
0.643061,12,1242.028235
0.77674,12,1243.481777
0.660824,12,1244.994411
0.793641,12,1246.447567
0.606657,12,1247.812286
0.585578,12,1249.310981
0.662296,12,1250.813293
0.844872,12,1252.240227
0.59236,12,1253.583559
0.624653,12,1255.076798
0.840897,12,1256.51343
0.704944,12,1258.068074
0.689868,12,1259.525542
0.643622,12,1261.073755
0.811263,12,1262.521452
0.647469,12,1263.924303
0.602783,12,1265.454025
0.996269,12,1266.877261
0.794919,12,1268.278338
0.679828,12,1269.665643
0.768489,12,1271.131189
0.868991,12,1272.54332
0.599888,12,1274.129799
0.721378,12,1275.546513
0.807089,12,1276.953864
0.798222,12,1278.390677
0.761591,12,1280.155328
0.825003,12,1281.6685
0.7378,12,1283.149178
0.682433,12,1284.630288
0.759098,12,1286.02064
0.939161,12,1287.422911
0.731153,12,1288.875222
0.875557,12,1290.348474
0.706038,12,1291.702806
0.74355,12,1293.116313
0.574857,12,1294.637829
0.881509,12,1296.000154
0.751768,12,1297.392576
0.728276,12,1298.886016
0.896011,12,1300.343343
0.855139,12,1301.731675
0.714375,12,1303.199665
0.595567,12,1304.652025
0.583928,12,1306.033218
0.566025,12,1307.522195
0.612607,12,1308.955494
0.848398,12,1310.371439
0.640458,12,1311.88888
0.67388,12,1313.326219
0.67355,12,1314.790669
0.493608,12,1316.380496
0.651035,12,1317.840739
0.621597,12,1319.323633
0.769329,12,1320.817631
0.778718,12,1322.18574
0.728887,12,1323.711013
0.534823,12,1325.090716
1.042822,12,1326.501239
0.720414,12,1327.960689
0.595679,12,1329.383708
0.760664,12,1330.829922
0.771135,12,1332.212844
0.668495,12,1333.656541
0.804883,12,1335.08804
0.740315,12,1336.535917
0.662693,12,1337.904798
0.787512,12,1339.403515
0.829247,12,1340.777842
0.853059,12,1342.573104
0.909819,12,1344.087246
0.824297,12,1345.534068
0.92868,12,1346.949093
0.747731,12,1348.370332
0.714989,12,1349.880181
0.608498,12,1351.176794
0.80573,12,1352.598134
0.859565,12,1354.069785
0.749903,12,1355.479816
0.960565,12,1356.881269
0.46558,12,1358.395756
0.807534,12,1359.840263
0.756402,12,1361.311074
0.763414,12,1362.703445
0.836961,12,1364.15174
1.035126,12,1365.557347
0.71472,12,1366.985839
0.823088,12,1368.440501
0.733271,12,1369.866583
0.833694,12,1371.32083
0.669168,12,1372.801666
0.823852,12,1374.219363
0.63264,12,1375.690469
0.647034,12,1377.153314
0.864391,12,1378.55038
0.665111,12,1379.961241
0.88233,12,1381.372091
0.890086,12,1382.803355
0.863379,12,1384.124005
0.757181,12,1385.551171
0.780751,12,1386.962677
0.71731,12,1388.366149
0.647938,12,1389.78756
0.77775,12,1391.182477
0.702145,12,1392.602168
0.893369,12,1394.06875
0.775691,12,1395.539122
0.963308,12,1396.952215
0.900215,12,1398.426624
0.625592,12,1399.821512
0.79348,12,1401.259559
0.832093,12,1402.644289
0.821063,12,1404.469577
0.695571,12,1405.869604
0.646048,12,1407.286831
0.665,12,1408.706435
0.931336,12,1410.152766
0.82809,12,1411.557399
0.641125,12,1413.061016
0.835475,12,1414.534334
0.826148,12,1415.937988
0.902213,12,1417.357604
0.727801,12,1418.797009
0.588594,12,1420.267879
0.737165,12,1421.708388
0.857519,12,1423.111248
0.924857,12,1424.489776
0.962395,12,1425.823536
0.749991,12,1427.266223
0.83997,12,1428.640711
0.783253,12,1430.113296
0.846184,12,1431.5311
0.6468,12,1432.931863
0.678528,12,1434.356716
0.75836,12,1435.810133
0.838952,12,1437.262445
0.801605,12,1438.768599
0.783208,12,1440.184995
0.881222,12,1441.67159
0.774332,12,1443.183989
0.929894,12,1444.557415
0.825573,12,1446.006714
0.874399,12,1447.375499
0.713687,12,1448.771799
0.696629,12,1450.226563
0.778601,12,1451.656367
0.741719,12,1453.160181
0.89071,12,1454.490778
0.707239,12,1455.915303
0.728161,12,1457.357607
0.776934,12,1458.757147
0.641803,12,1460.110041
0.728559,12,1461.533514
0.803329,12,1462.879005
0.595017,12,1464.745977
0.722875,12,1466.220366
0.629579,12,1467.61952
0.7389,12,1469.113461
0.537208,12,1470.55672
0.788444,12,1471.881063
0.85318,12,1473.32818
0.746938,12,1474.734447
0.863499,12,1476.113171
0.699335,12,1477.643948
0.696299,12,1479.178747
0.556696,12,1480.664582
0.773742,12,1482.160817
0.861631,12,1483.581668
0.677087,12,1484.992316
0.679397,12,1486.457184
0.734303,12,1487.868756
0.814856,12,1489.266132
0.630463,12,1490.730791
0.698225,12,1492.141064
0.95645,12,1493.640934
0.899817,12,1495.06883
0.711126,12,1496.55488
0.825943,12,1497.971407
0.73001,12,1499.436274
0.968596,12,1500.859661
0.705005,12,1502.295609
0.927032,12,1503.749464
0.844386,12,1505.156916
0.856936,12,1506.586397
0.753929,12,1508.015811
0.889524,12,1509.424004
0.832329,12,1510.808108
0.85382,12,1512.247987
0.762547,12,1513.7318
0.868783,12,1515.107974
0.81519,12,1516.498323
0.767528,12,1517.898356
0.889274,12,1519.339841
0.985649,12,1520.710906
0.675788,12,1522.1859
0.944836,12,1523.525308
0.811696,12,1525.00321
0.797374,12,1526.765238
0.900714,12,1528.137366
0.899861,12,1529.520578
0.513261,12,1530.947788
1.156466,12,1532.334247
0.628655,12,1533.80918
0.98341,12,1535.27392
0.831802,12,1536.668951
0.752047,12,1538.11811
0.768584,12,1539.544123
0.569455,12,1540.970917
0.769692,12,1542.381102
0.757705,12,1543.822995
0.798848,12,1545.207452
0.831565,12,1546.591403
0.827528,12,1548.088238
0.731623,12,1549.480526
0.966853,12,1550.833751
0.94269,12,1552.293481
0.618672,12,1553.720511
0.900967,12,1555.152905
0.813573,12,1556.602984
0.499228,12,1558.070735
0.890019,12,1559.519435
0.810834,12,1560.908577
0.730959,12,1562.285478
0.783811,12,1563.706869
0.858179,12,1565.049125
0.86014,12,1566.446578
0.906224,12,1567.890013
0.836581,12,1569.261065
0.914952,12,1570.717155
0.755997,12,1572.108312
0.799571,12,1573.54654
0.548832,12,1574.953122
0.950937,12,1576.260005
0.832146,12,1577.655874
0.758347,12,1579.120985
0.733828,12,1580.451842
0.804203,12,1581.810036
0.624546,12,1583.328207
0.870195,12,1584.733086
0.818962,12,1586.154451
0.662741,12,1587.949709
0.820629,12,1589.505049
0.891698,12,1590.888979
0.764006,12,1592.262753
0.663365,12,1593.677701
0.673885,12,1595.041934
0.698898,12,1596.412244
0.879622,12,1597.805697
0.924119,12,1599.141709
0.945214,12,1600.52508
0.838353,12,1601.908252
0.8484,12,1603.298059
0.879892,12,1604.694789
0.812009,12,1606.069641
0.615096,12,1607.605325
0.6914,12,1609.02675
0.528366,12,1610.579569
0.739192,12,1611.967192
0.739224,12,1613.364048
0.594782,12,1614.79894
0.99198,12,1616.155117
0.642713,12,1617.546188
0.818771,12,1618.92507
0.943619,12,1620.287577
0.802043,12,1621.735488
0.720941,12,1623.231195
0.509721,12,1624.625584
0.845647,12,1626.053333
0.778051,12,1627.411107
0.881738,12,1628.872691
0.793608,12,1630.346119
0.845388,12,1631.817357
0.6822,12,1633.205623
0.978924,12,1634.587946
0.819355,12,1636.027138
0.924263,12,1637.487843
0.692799,12,1638.916086
0.954534,12,1640.353703
1.040836,12,1641.78529
0.928642,12,1643.224952
0.966063,12,1644.583249
0.706869,12,1646.022231
0.909765,12,1647.77273
0.8436,12,1649.147115
0.737059,12,1650.558122
0.775393,12,1652.006865
0.805883,12,1653.400772
0.71932,12,1654.816637
0.889041,12,1656.225672
0.817364,12,1657.587908
0.833261,12,1658.984615
0.761693,12,1660.444939
0.844624,12,1661.849431
0.841441,12,1663.169485
0.858904,12,1664.501357
0.736077,12,1665.901026
0.877678,12,1667.281713
0.925021,12,1668.728449
0.656479,12,1670.135823
0.953321,12,1671.557457
0.583433,12,1673.070313
1.164513,12,1674.489002
0.972518,12,1675.94939
0.882077,12,1677.407457
0.920883,12,1678.758524
1.010974,12,1680.162126
0.603386,12,1681.545778
0.955172,12,1682.937669
0.958753,12,1684.389908
0.87096,12,1685.777195
0.899104,12,1687.236264
0.800822,12,1688.61282
0.876762,12,1690.031759
0.765249,12,1691.402957
0.811477,12,1692.816645
0.903799,12,1694.203475
0.780429,12,1695.578719
0.779623,12,1696.989391
0.693143,12,1698.442653
0.794901,12,1699.89891
0.718265,12,1701.350336
0.88341,12,1702.747385
0.772383,12,1704.113065
0.807619,12,1705.54476
0.838374,12,1706.996828
0.702707,12,1708.800427
0.794152,12,1710.24921
0.831558,12,1711.693685
0.921117,12,1713.095417
0.837048,12,1714.50915
