#{"t_start": 1788068843.1782038, "env_id": "None"}
r,l,t
0.672048,12,1420.130545
0.730131,12,1421.646116
1.030589,12,1423.140727
0.844804,12,1424.599555
0.746402,12,1426.042829
0.877173,12,1427.476107
0.777209,12,1428.905684
0.687805,12,1430.345039
0.751052,12,1431.819984
0.711991,12,1433.237976
0.907219,12,1434.70997
0.866721,12,1436.180602
0.988612,12,1437.698038
0.944437,12,1439.139434
0.742901,12,1440.549051
0.681145,12,1442.027633
0.84429,12,1443.507775
0.888652,12,1445.384047
0.81211,12,1446.836306
0.815357,12,1448.273017
0.769417,12,1449.814131
0.888133,12,1451.425876
0.742812,12,1452.962038
0.676403,12,1454.446892
0.834844,12,1455.907712
0.725713,12,1457.351535
0.885736,12,1458.794618
0.689162,12,1460.386712
0.613498,12,1461.945327
0.736376,12,1463.629278
0.887184,12,1465.041705
0.882093,12,1466.373628
0.905458,12,1467.763062
0.780969,12,1469.250117
0.806603,12,1470.654449
0.697901,12,1472.220424
0.954633,12,1473.657115
0.652182,12,1475.060683
0.666177,12,1476.551151
0.817529,12,1478.005718
0.775641,12,1479.499241
0.787962,12,1481.101921
0.835149,12,1482.531601
0.755362,12,1484.270262
0.797386,12,1485.808187
0.873529,12,1487.212718
0.916813,12,1488.716008
0.756208,12,1490.244975
0.769416,12,1491.663599
0.693534,12,1493.208645
0.911963,12,1494.775857
0.939942,12,1496.317254
0.875853,12,1497.688191
0.754716,12,1499.182916
0.79921,12,1500.683491
0.77543,12,1502.147834
0.753587,12,1503.558921
0.704639,12,1505.12726
0.813281,12,1506.483836
0.899149,12,1508.334254
0.817208,12,1509.874602
0.697863,12,1511.341372
0.682596,12,1512.79591
0.649917,12,1514.302653
0.757473,12,1515.69437
0.840584,12,1517.164326
0.787696,12,1518.655706
0.796093,12,1520.165462
0.829245,12,1521.642736
0.804625,12,1523.160535
0.702038,12,1524.667416
0.857402,12,1526.147844
0.876451,12,1527.68916
0.692882,12,1529.167308
0.678943,12,1530.70195
0.754663,12,1532.138407
0.814957,12,1533.568986
0.773022,12,1535.075747
0.672167,12,1536.55267
0.981757,12,1538.071866
0.944059,12,1539.584021
0.88,12,1541.17392
0.796047,12,1542.68873
